Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001
8,DCH,7928.024,23668.952,0,0,Recovas_Capacity_Check,3.33899,-1.66997,0.53907,4.21663,2.71921,-5.57572,26
8,DCH,7928.996,23669.924,0,0,Recovas_Capacity_Check,3.33888,-1.66997,0.53862,4.21663,2.7177,-5.57554,26
8,DCH,7930.007,23670.935,0,0,Recovas_Capacity_Check,3.33877,-1.66997,0.53813,4.21663,2.71608,-5.57565,26
8,DCH,7931.016,23671.944,0,0,Recovas_Capacity_Check,3.33855,-1.66988,0.53766,4.21663,2.71451,-5.57517,26
8,DCH,7932.029,23672.957,0,0,Recovas_Capacity_Check,3.33844,-1.66997,0.53723,4.21663,2.71307,-5.5751,26
8,DCH,7933.002,23673.93,0,0,Recovas_Capacity_Check,3.33833,-1.66997,0.53674,4.21663,2.71144,-5.57461,26
8,DCH,7934.01,23674.938,0,0,Recovas_Capacity_Check,3.33822,-1.66988,0.53627,4.21663,2.70988,-5.57442,26
8,DCH,7935.025,23675.953,0,0,Recovas_Capacity_Check,3.3381,-1.66997,0.53584,4.21663,2.70843,-5.57454,26
8,DCH,7936.035,23676.963,0,0,Recovas_Capacity_Check,3.33799,-1.66988,0.53533,4.21663,2.70674,-5.57405,26
8,DCH,7937.042,23677.97,0,0,Recovas_Capacity_Check,3.33788,-1.66997,0.53487,4.21663,2.70518,-5.57417,26
8,DCH,7938.017,23678.945,0,0,Recovas_Capacity_Check,3.33766,-1.66997,0.53443,4.21663,2.70374,-5.5738,26
8,DCH,7939.026,23679.954,0,0,Recovas_Capacity_Check,3.33755,-1.66988,0.53394,4.21663,2.70211,-5.57331,26
8,DCH,7940.115,23681.043,0,0,Recovas_Capacity_Check,3.33744,-1.66997,0.53355,4.21663,2.70079,-5.57342,26
8,DCH,7941.01,23681.938,0,0,Recovas_Capacity_Check,3.33733,-1.66997,0.53304,4.21663,2.6991,-5.57324,26
8,DCH,7942.018,23682.946,0,0,Recovas_Capacity_Check,3.3371,-1.66997,0.53257,4.21663,2.69754,-5.57287,26
8,DCH,7942.99,23683.918,0,0,Recovas_Capacity_Check,3.3371,-1.66988,0.53212,4.21663,2.69604,-5.57257,26
8,DCH,7944.004,23684.932,0,0,Recovas_Capacity_Check,3.33688,-1.66997,0.53165,4.21663,2.69447,-5.5725,26
8,DCH,7945.01,23685.938,0,0,Recovas_Capacity_Check,3.33677,-1.66997,0.53119,4.21663,2.69291,-5.57231,26
8,DCH,7946.024,23686.952,0,0,Recovas_Capacity_Check,3.33666,-1.66997,0.53073,4.21663,2.6914,-5.57182,26
8,DCH,7947.036,23687.964,0,0,Recovas_Capacity_Check,3.33644,-1.66997,0.53025,4.21663,2.68977,-5.57194,26
8,DCH,7948.003,23688.931,0,0,Recovas_Capacity_Check,3.33644,-1.66997,0.52978,4.21663,2.68821,-5.57175,26
8,DCH,7949.017,23689.945,0,0,Recovas_Capacity_Check,3.33621,-1.66997,0.52933,4.21663,2.68671,-5.57138,26
8,DCH,7950.029,23690.957,0,0,Recovas_Capacity_Check,3.3361,-1.66997,0.52884,4.21663,2.68508,-5.5712,26
8,DCH,7951.035,23691.963,0,0,Recovas_Capacity_Check,3.33599,-1.66988,0.52837,4.21663,2.68352,-5.57101,26
8,DCH,7952.01,23692.938,0,0,Recovas_Capacity_Check,3.33588,-1.66997,0.52794,4.21663,2.68207,-5.57052,26
8,DCH,7953.023,23693.951,0,0,Recovas_Capacity_Check,3.33577,-1.66997,0.52745,4.21663,2.68045,-5.57064,26
8,DCH,7954.029,23694.957,0,0,Recovas_Capacity_Check,3.33566,-1.66997,0.52699,4.21663,2.67889,-5.57015,26
8,DCH,7955.004,23695.932,0,0,Recovas_Capacity_Check,3.33544,-1.66997,0.52655,4.21663,2.67744,-5.57008,26
8,DCH,7956.013,23696.941,0,0,Recovas_Capacity_Check,3.33532,-1.66988,0.52606,4.21663,2.67582,-5.5696,26
8,DCH,7957.099,23698.027,0,0,Recovas_Capacity_Check,3.33521,-1.66997,0.52567,4.21663,2.67451,-5.56971,26
8,DCH,7958.035,23698.963,0,0,Recovas_Capacity_Check,3.3351,-1.66997,0.52516,4.21663,2.67281,-5.56952,26
8,DCH,7959.005,23699.933,0,0,Recovas_Capacity_Check,3.33499,-1.66997,0.5247,4.21663,2.67125,-5.56934,26
8,DCH,7960.162,23701.09,0,0,Recovas_Capacity_Check,3.33488,-1.66988,0.52419,4.21663,2.66957,-5.56915,26
8,DCH,7961.029,23701.957,0,0,Recovas_Capacity_Check,3.33466,-1.66997,0.52376,4.21663,2.66812,-5.56878,26
8,DCH,7961.998,23702.926,0,0,Recovas_Capacity_Check,3.33455,-1.66997,0.52329,4.21663,2.66656,-5.5683,26
8,DCH,7963.01,23703.938,0,0,Recovas_Capacity_Check,3.33444,-1.66997,0.52284,4.21663,2.66506,-5.56841,26
8,DCH,7964.023,23704.951,0,0,Recovas_Capacity_Check,3.33432,-1.66988,0.52237,4.21663,2.66349,-5.56793,26
8,DCH,7965.032,23705.96,0,0,Recovas_Capacity_Check,3.33421,-1.66997,0.5219,4.21663,2.66193,-5.56804,26
8,DCH,7966.002,23706.93,0,0,Recovas_Capacity_Check,3.33399,-1.66997,0.52145,4.21663,2.66043,-5.56767,26
8,DCH,7967.015,23707.943,0,0,Recovas_Capacity_Check,3.33388,-1.66997,0.52096,4.21663,2.6588,-5.56748,26
8,DCH,7968.024,23708.952,0,0,Recovas_Capacity_Check,3.33377,-1.66988,0.52049,4.21663,2.65724,-5.567,26
8,DCH,7969.035,23709.963,0,0,Recovas_Capacity_Check,3.33366,-1.66988,0.52006,4.21663,2.6558,-5.56711,26
8,DCH,7970.008,23710.936,0,0,Recovas_Capacity_Check,3.33355,-1.66997,0.51957,4.21663,2.65417,-5.56692,26
8,DCH,7971.016,23711.944,0,0,Recovas_Capacity_Check,3.33343,-1.66997,0.51919,4.21663,2.65289,-5.56674,26
8,DCH,7972.029,23712.957,0,0,Recovas_Capacity_Check,3.33321,-1.66988,0.51867,4.21663,2.65117,-5.56618,26
8,DCH,7973.002,23713.93,0,0,Recovas_Capacity_Check,3.3331,-1.66988,0.5182,4.21663,2.64961,-5.56588,26
8,DCH,7973.98,23714.908,0,0,Recovas_Capacity_Check,3.33299,-1.66988,0.51778,4.21663,2.6482,-5.5657,26
8,DCH,7975.024,23715.952,0,0,Recovas_Capacity_Check,3.33288,-1.66988,0.51726,4.21663,2.64648,-5.56581,26
8,DCH,7976.034,23716.962,0,0,Recovas_Capacity_Check,3.33266,-1.66988,0.51678,4.21663,2.64486,-5.56544,26
8,DCH,7977.097,23718.025,0,0,Recovas_Capacity_Check,3.33254,-1.66988,0.51633,4.21663,2.64338,-5.56495,26
8,DCH,7978.016,23718.944,0,0,Recovas_Capacity_Check,3.33232,-1.66997,0.51588,4.21663,2.64185,-5.56477,26
8,DCH,7979.025,23719.953,0,0,Recovas_Capacity_Check,3.33232,-1.66997,0.51541,4.21663,2.6403,-5.56458,26
8,DCH,7979.146,23720.074,0,0,Recovas_Capacity_Check,3.33221,-1.66997,0.51533,4.21663,2.64005,-5.5647,26
8,DCH,7980.036,23720.964,0,0,Recovas_Capacity_Check,3.3321,-1.66988,0.51496,4.21663,2.63879,-5.56421,26
8,DCH,7981.006,23721.934,0,0,Recovas_Capacity_Check,3.33199,-1.66997,0.51447,4.21663,2.63717,-5.56403,26
8,DCH,7982.015,23722.943,0,0,Recovas_Capacity_Check,3.33188,-1.66997,0.514,4.21663,2.63561,-5.56414,26
8,DCH,7983.029,23723.957,0,0,Recovas_Capacity_Check,3.33177,-1.66997,0.51357,4.21663,2.63417,-5.56395,26
8,DCH,7984,23724.928,0,0,Recovas_Capacity_Check,3.33165,-1.66997,0.51308,4.21663,2.63254,-5.56347,26
8,DCH,7985.006,23725.934,0,0,Recovas_Capacity_Check,3.33154,-1.66988,0.51272,4.21663,2.63135,-5.56358,26
8,DCH,7986.02,23726.948,0,0,Recovas_Capacity_Check,3.33132,-1.66997,0.51216,4.21663,2.62948,-5.56321,26
8,DCH,7987.031,23727.959,0,0,Recovas_Capacity_Check,3.33121,-1.66997,0.51168,4.21663,2.62786,-5.56302,26
8,DCH,7988.118,23729.046,0,0,Recovas_Capacity_Check,3.3311,-1.66997,0.51128,4.21663,2.62655,-5.56284,26
8,DCH,7989.011,23729.939,0,0,Recovas_Capacity_Check,3.33099,-1.66997,0.51078,4.21663,2.62486,-5.56265,26
8,DCH,7990.021,23730.949,0,0,Recovas_Capacity_Check,3.33088,-1.66988,0.51031,4.21663,2.6233,-5.56217,26
8,DCH,7991.165,23732.093,0,0,Recovas_Capacity_Check,3.33065,-1.66997,0.50986,4.21663,2.6218,-5.5621,26
8,DCH,7992.004,23732.932,0,0,Recovas_Capacity_Check,3.33054,-1.66997,0.50939,4.21663,2.62024,-5.56191,26
8,DCH,7993.014,23733.942,0,0,Recovas_Capacity_Check,3.33043,-1.66997,0.50892,4.21663,2.61868,-5.56172,26
8,DCH,7994.027,23734.955,0,0,Recovas_Capacity_Check,3.33032,-1.66997,0.50847,4.21663,2.61718,-5.56105,26
8,DCH,7994.996,23735.924,0,0,Recovas_Capacity_Check,3.3301,-1.66988,0.50798,4.21663,2.61555,-5.56087,26
8,DCH,7996.005,23736.933,0,0,Recovas_Capacity_Check,3.32999,-1.66988,0.50751,4.21663,2.61399,-5.56068,26
8,DCH,7997.018,23737.946,0,0,Recovas_Capacity_Check,3.32988,-1.66997,0.50706,4.21663,2.61249,-5.5605,26
8,DCH,7998.029,23738.957,0,0,Recovas_Capacity_Check,3.32976,-1.66997,0.50657,4.21663,2.61087,-5.56031,26
8,DCH,7998.997,23739.925,0,0,Recovas_Capacity_Check,3.32954,-1.66997,0.50615,4.21663,2.60944,-5.56024,26
8,DCH,8000.011,23740.939,0,0,Recovas_Capacity_Check,3.32954,-1.66997,0.50567,4.21663,2.60787,-5.56024,26
8,DCH,8001.021,23741.949,0,0,Recovas_Capacity_Check,3.32932,-1.66997,0.50519,4.21663,2.60625,-5.56005,26
8,DCH,8002.028,23742.956,0,0,Recovas_Capacity_Check,3.32921,-1.66988,0.50473,4.21663,2.60474,-5.55938,26
8,DCH,8003.004,23743.932,0,0,Recovas_Capacity_Check,3.3291,-1.66997,0.50429,4.21663,2.60325,-5.5592,26
8,DCH,8004.014,23744.942,0,0,Recovas_Capacity_Check,3.32899,-1.66997,0.50382,4.21663,2.60169,-5.55912,26
8,DCH,8005.078,23746.006,0,0,Recovas_Capacity_Check,3.32876,-1.66997,0.5034,4.21663,2.60031,-5.55883,26
8,DCH,8006.036,23746.964,0,0,Recovas_Capacity_Check,3.32865,-1.66988,0.5029,4.21663,2.59863,-5.55845,26
8,DCH,8007.006,23747.934,0,0,Recovas_Capacity_Check,3.32854,-1.66988,0.50243,4.21663,2.59707,-5.55827,26
8,DCH,8008.104,23749.032,0,0,Recovas_Capacity_Check,3.32843,-1.66988,0.50195,4.21663,2.59548,-5.55838,26
8,DCH,8009.029,23749.957,0,0,Recovas_Capacity_Check,3.32821,-1.66997,0.50149,4.21663,2.59394,-5.55801,26
8,DCH,8009.998,23750.926,0,0,Recovas_Capacity_Check,3.3281,-1.66997,0.50102,4.21663,2.59239,-5.55753,26
8,DCH,8011.01,23751.938,0,0,Recovas_Capacity_Check,3.32799,-1.66997,0.50057,4.21663,2.59089,-5.55764,26
8,DCH,8012.021,23752.949,0,0,Recovas_Capacity_Check,3.32787,-1.66997,0.5001,4.21663,2.58932,-5.55745,26
8,DCH,8013.031,23753.959,0,0,Recovas_Capacity_Check,3.32776,-1.66997,0.49963,4.21663,2.58777,-5.55727,26
8,DCH,8014.004,23754.932,0,0,Recovas_Capacity_Check,3.32754,-1.66988,0.49918,4.21663,2.58627,-5.5566,26
8,DCH,8015.015,23755.943,0,0,Recovas_Capacity_Check,3.32743,-1.66988,0.4987,4.21663,2.58464,-5.55641,26
8,DCH,8016.023,23756.951,0,0,Recovas_Capacity_Check,3.32732,-1.66988,0.49823,4.21663,2.58309,-5.55623,26
8,DCH,8017.036,23757.964,0,0,Recovas_Capacity_Check,3.32721,-1.66988,0.4978,4.21663,2.58165,-5.55585,26
8,DCH,8018.006,23758.934,0,0,Recovas_Capacity_Check,3.3271,-1.66997,0.49733,4.21663,2.58009,-5.55615,26
8,DCH,8019.009,23759.937,0,0,Recovas_Capacity_Check,3.32687,-1.66988,0.49695,4.21663,2.57884,-5.55548,26
8,DCH,8020.028,23760.956,0,0,Recovas_Capacity_Check,3.32676,-1.66997,0.49641,4.21663,2.57703,-5.5556,26
8,DCH,8020.999,23761.927,0,0,Recovas_Capacity_Check,3.32665,-1.66997,0.49594,4.21663,2.57547,-5.55541,26
8,DCH,8022.017,23762.945,0,0,Recovas_Capacity_Check,3.32654,-1.66997,0.49552,4.21663,2.57409,-5.55522,26
8,DCH,8023.022,23763.95,0,0,Recovas_Capacity_Check,3.32632,-1.66988,0.495,4.21663,2.57235,-5.55455,26
8,DCH,8024.032,23764.96,0,0,Recovas_Capacity_Check,3.32621,-1.66997,0.49453,4.21663,2.57079,-5.55467,26
8,DCH,8024.984,23765.912,0,0,Recovas_Capacity_Check,3.32609,-1.66988,0.49408,4.21663,2.56929,-5.55418,26
8,DCH,8026.017,23766.945,0,0,Recovas_Capacity_Check,3.32598,-1.66997,0.49361,4.21663,2.56773,-5.5543,26
8,DCH,8027.024,23767.952,0,0,Recovas_Capacity_Check,3.32587,-1.66997,0.49314,4.21663,2.56617,-5.55411,26
8,DCH,8027.997,23768.925,0,0,Recovas_Capacity_Check,3.32565,-1.66997,0.49269,4.21663,2.56467,-5.55344,26
8,DCH,8029.009,23769.937,0,0,Recovas_Capacity_Check,3.32554,-1.66997,0.4922,4.21663,2.56305,-5.55325,26
8,DCH,8030.016,23770.944,0,0,Recovas_Capacity_Check,3.32532,-1.66988,0.49174,4.21663,2.56149,-5.55307,26
8,DCH,8031.03,23771.958,0,0,Recovas_Capacity_Check,3.3252,-1.66997,0.4913,4.21663,2.56005,-5.553,26
8,DCH,8032.002,23772.93,0,0,Recovas_Capacity_Check,3.32509,-1.66997,0.49082,4.21663,2.55843,-5.55251,26
8,DCH,8033.01,23773.938,0,0,Recovas_Capacity_Check,3.32498,-1.66997,0.49035,4.21663,2.55688,-5.55262,26
8,DCH,8034.025,23774.953,0,0,Recovas_Capacity_Check,3.32476,-1.66997,0.48991,4.21663,2.55544,-5.55225,26
8,DCH,8034.997,23775.925,0,0,Recovas_Capacity_Check,3.32476,-1.66988,0.48945,4.21663,2.55388,-5.55177,26
8,DCH,8036.01,23776.938,0,0,Recovas_Capacity_Check,3.32454,-1.66997,0.48901,4.21663,2.55243,-5.55188,26
8,DCH,8037.018,23777.946,0,0,Recovas_Capacity_Check,3.32443,-1.66997,0.48851,4.21663,2.55076,-5.5517,26
8,DCH,8038.029,23778.957,0,0,Recovas_Capacity_Check,3.32432,-1.66997,0.48804,4.21663,2.5492,-5.55151,26
8,DCH,8039.004,23779.932,0,0,Recovas_Capacity_Check,3.3242,-1.66988,0.48763,4.21663,2.54783,-5.55103,26
8,DCH,8040.011,23780.939,0,0,Recovas_Capacity_Check,3.32398,-1.66988,0.48712,4.21663,2.54614,-5.55065,26
8,DCH,8041.021,23781.949,0,0,Recovas_Capacity_Check,3.32387,-1.66997,0.48665,4.21663,2.54458,-5.55077,26
8,DCH,8042.005,23782.933,0,0,Recovas_Capacity_Check,3.32376,-1.66988,0.4862,4.21663,2.54309,-5.55028,26
8,DCH,8043.005,23783.933,0,0,Recovas_Capacity_Check,3.32365,-1.66997,0.48573,4.21663,2.54153,-5.5504,26
8,DCH,8044.016,23784.944,0,0,Recovas_Capacity_Check,3.32343,-1.66988,0.48524,4.21663,2.53991,-5.54973,26
8,DCH,8045.028,23785.956,0,0,Recovas_Capacity_Check,3.32331,-1.66997,0.48481,4.21663,2.53847,-5.54954,26
8,DCH,8045.999,23786.927,0,0,Recovas_Capacity_Check,3.3232,-1.66997,0.48432,4.21663,2.53685,-5.54965,26
8,DCH,8047.008,23787.936,0,0,Recovas_Capacity_Check,3.32298,-1.66997,0.48385,4.21663,2.53529,-5.54928,26
8,DCH,8048.022,23788.95,0,0,Recovas_Capacity_Check,3.32287,-1.66997,0.4834,4.21663,2.53379,-5.5488,26
8,DCH,8049.033,23789.961,0,0,Recovas_Capacity_Check,3.32276,-1.66997,0.48293,4.21663,2.53223,-5.54861,26
8,DCH,8050,23790.928,0,0,Recovas_Capacity_Check,3.32265,-1.66997,0.48258,4.21663,2.53104,-5.54872,26
8,DCH,8051.016,23791.944,0,0,Recovas_Capacity_Check,3.32254,-1.66988,0.48201,4.21663,2.52918,-5.54854,26
8,DCH,8052.025,23792.953,0,0,Recovas_Capacity_Check,3.32231,-1.66997,0.48153,4.21663,2.52756,-5.54805,26
8,DCH,8052.713,23793.641,0,0,Recovas_Capacity_Check,3.3222,-1.66997,0.48123,4.21663,2.52656,-5.54798,26
8,DCH,8053.114,23794.042,0,0,Recovas_Capacity_Check,3.3222,-1.66988,0.48113,4.21663,2.52625,-5.54768,26
8,DCH,8054.009,23794.937,0,0,Recovas_Capacity_Check,3.32209,-1.66988,0.48063,4.21663,2.52456,-5.5475,26
8,DCH,8055.017,23795.945,0,0,Recovas_Capacity_Check,3.32187,-1.66997,0.48016,4.21663,2.52301,-5.54731,26
8,DCH,8056.163,23797.091,0,0,Recovas_Capacity_Check,3.32187,-1.66997,0.47965,4.21663,2.52134,-5.54742,26
8,DCH,8057.001,23797.929,0,0,Recovas_Capacity_Check,3.32165,-1.66997,0.47924,4.21663,2.51996,-5.54705,26
8,DCH,8058.009,23798.937,0,0,Recovas_Capacity_Check,3.32154,-1.66988,0.47875,4.21663,2.51834,-5.54657,26
8,DCH,8059.02,23799.948,0,0,Recovas_Capacity_Check,3.32131,-1.66988,0.4783,4.21663,2.51684,-5.5462,26
8,DCH,8060.034,23800.962,0,0,Recovas_Capacity_Check,3.3212,-1.66997,0.47781,4.21663,2.51522,-5.54631,26
8,DCH,8061.002,23801.93,0,0,Recovas_Capacity_Check,3.32109,-1.66997,0.47739,4.21663,2.51383,-5.54583,26
8,DCH,8062.014,23802.942,0,0,Recovas_Capacity_Check,3.32087,-1.66997,0.47691,4.21663,2.51223,-5.54575,26
8,DCH,8063.028,23803.956,0,0,Recovas_Capacity_Check,3.32076,-1.66997,0.47642,4.21663,2.51061,-5.54557,26
8,DCH,8064.076,23805.004,0,0,Recovas_Capacity_Check,3.32065,-1.66997,0.47603,4.21663,2.50931,-5.54538,26
8,DCH,8065.01,23805.938,0,0,Recovas_Capacity_Check,3.32053,-1.66988,0.47552,4.21663,2.50762,-5.5449,26
8,DCH,8066.022,23806.95,0,0,Recovas_Capacity_Check,3.32042,-1.66988,0.47505,4.21663,2.50606,-5.54471,26
8,DCH,8067.117,23808.045,0,0,Recovas_Capacity_Check,3.3202,-1.66988,0.47458,4.21663,2.50448,-5.54434,26
8,DCH,8068.005,23808.933,0,0,Recovas_Capacity_Check,3.32009,-1.66988,0.47413,4.21663,2.50301,-5.54416,26
8,DCH,8069.015,23809.943,0,0,Recovas_Capacity_Check,3.31998,-1.66997,0.47366,4.21663,2.50145,-5.54427,26
8,DCH,8070.057,23810.985,0,0,Recovas_Capacity_Check,3.31987,-1.66997,0.47321,4.21663,2.49995,-5.54378,26
8,DCH,8070.997,23811.925,0,0,Recovas_Capacity_Check,3.31964,-1.66997,0.47273,4.21663,2.49833,-5.54371,26
8,DCH,8072.007,23812.935,0,0,Recovas_Capacity_Check,3.31953,-1.66997,0.47226,4.21663,2.49678,-5.54352,26
8,DCH,8073.021,23813.949,0,0,Recovas_Capacity_Check,3.31942,-1.66997,0.47181,4.21663,2.49528,-5.54315,26
8,DCH,8074.032,23814.96,0,0,Recovas_Capacity_Check,3.31931,-1.66988,0.47132,4.21663,2.49366,-5.54297,26
8,DCH,8075,23815.928,0,0,Recovas_Capacity_Check,3.31909,-1.66988,0.47089,4.21663,2.49224,-5.54248,26
8,DCH,8076.014,23816.942,0,0,Recovas_Capacity_Check,3.31898,-1.66997,0.47042,4.21663,2.49067,-5.5423,26
8,DCH,8077.025,23817.953,0,0,Recovas_Capacity_Check,3.31887,-1.66988,0.46993,4.21663,2.48905,-5.54241,26
8,DCH,8078.029,23818.957,0,0,Recovas_Capacity_Check,3.31864,-1.66988,0.46951,4.21663,2.48766,-5.54222,26
8,DCH,8079.006,23819.934,0,0,Recovas_Capacity_Check,3.31853,-1.66997,0.46903,4.21663,2.48607,-5.54156,26
8,DCH,8080.017,23820.945,0,0,Recovas_Capacity_Check,3.31842,-1.66997,0.46856,4.21663,2.48451,-5.54137,26
8,DCH,8081.067,23821.995,0,0,Recovas_Capacity_Check,3.3182,-1.66988,0.46815,4.21663,2.48314,-5.54118,26
8,DCH,8082,23822.928,0,0,Recovas_Capacity_Check,3.31809,-1.66997,0.46764,4.21663,2.48146,-5.54111,26
8,DCH,8083.01,23823.938,0,0,Recovas_Capacity_Check,3.31798,-1.66997,0.46717,4.21663,2.47991,-5.54063,26
8,DCH,8084.068,23824.996,0,0,Recovas_Capacity_Check,3.31787,-1.66988,0.4667,4.21663,2.47835,-5.54044,26
8,DCH,8085.035,23825.963,0,0,Recovas_Capacity_Check,3.31764,-1.66997,0.46623,4.21663,2.47679,-5.54037,26
8,DCH,8086.002,23826.93,0,0,Recovas_Capacity_Check,3.31753,-1.66997,0.46577,4.21663,2.47524,-5.53988,26
8,DCH,8087.014,23827.942,0,0,Recovas_Capacity_Check,3.31742,-1.66997,0.46532,4.21663,2.47374,-5.54,26
8,DCH,8088.026,23828.954,0,0,Recovas_Capacity_Check,3.3172,-1.66997,0.46485,4.21663,2.47218,-5.53962,26
8,DCH,8089.034,23829.962,0,0,Recovas_Capacity_Check,3.31709,-1.66997,0.46436,4.21663,2.47057,-5.53944,26
8,DCH,8090.007,23830.935,0,0,Recovas_Capacity_Check,3.31698,-1.66988,0.46393,4.21663,2.46913,-5.53896,26
8,DCH,8091.019,23831.947,0,0,Recovas_Capacity_Check,3.31675,-1.66988,0.46344,4.21663,2.46752,-5.53858,26
8,DCH,8092.026,23832.954,0,0,Recovas_Capacity_Check,3.31664,-1.66988,0.46297,4.21663,2.46597,-5.5384,26
8,DCH,8093.003,23833.931,0,0,Recovas_Capacity_Check,3.31653,-1.66997,0.46254,4.21663,2.46453,-5.53851,26
8,DCH,8094.011,23834.939,0,0,Recovas_Capacity_Check,3.31642,-1.66997,0.46205,4.21663,2.46291,-5.53832,26
8,DCH,8095.06,23835.988,0,0,Recovas_Capacity_Check,3.3162,-1.66988,0.46157,4.21663,2.46131,-5.53784,26
8,DCH,8096.034,23836.962,0,0,Recovas_Capacity_Check,3.31609,-1.66988,0.46115,4.21663,2.45992,-5.53777,26
8,DCH,8097.003,23837.931,0,0,Recovas_Capacity_Check,3.31597,-1.66997,0.46068,4.21663,2.45837,-5.53758,26
8,DCH,8098.122,23839.05,0,0,Recovas_Capacity_Check,3.31575,-1.66997,0.4602,4.21663,2.45677,-5.53721,26
8,DCH,8099.027,23839.955,0,0,Recovas_Capacity_Check,3.31564,-1.66997,0.45976,4.21663,2.45532,-5.53673,26
8,DCH,8100.036,23840.964,0,0,Recovas_Capacity_Check,3.31542,-1.66988,0.45928,4.21663,2.45371,-5.53654,26
8,DCH,8101.089,23842.017,0,0,Recovas_Capacity_Check,3.31542,-1.66988,0.45882,4.21663,2.45221,-5.53636,26
8,DCH,8102.021,23842.949,0,0,Recovas_Capacity_Check,3.3152,-1.66988,0.45835,4.21663,2.45065,-5.53598,26
8,DCH,8103.03,23843.958,0,0,Recovas_Capacity_Check,3.31509,-1.66988,0.45789,4.21663,2.4491,-5.53591,26
8,DCH,8104.002,23844.93,0,0,Recovas_Capacity_Check,3.31486,-1.66997,0.45744,4.21663,2.44761,-5.53543,26
8,DCH,8105.014,23845.942,0,0,Recovas_Capacity_Check,3.31475,-1.66997,0.45697,4.21663,2.44605,-5.53524,26
8,DCH,8106.021,23846.949,0,0,Recovas_Capacity_Check,3.31464,-1.66997,0.45648,4.21663,2.44444,-5.53535,26
8,DCH,8107.035,23847.963,0,0,Recovas_Capacity_Check,3.31442,-1.66997,0.45605,4.21663,2.44301,-5.53498,26
8,DCH,8108.006,23848.934,0,0,Recovas_Capacity_Check,3.31442,-1.66988,0.45556,4.21663,2.44139,-5.5345,26
8,DCH,8109.013,23849.941,0,0,Recovas_Capacity_Check,3.3142,-1.66988,0.45515,4.21663,2.44003,-5.53431,26
8,DCH,8110.028,23850.956,0,0,Recovas_Capacity_Check,3.31397,-1.66988,0.45466,4.21663,2.43841,-5.53394,26
8,DCH,8110.998,23851.926,0,0,Recovas_Capacity_Check,3.31386,-1.66997,0.45419,4.21663,2.43685,-5.53376,26
8,DCH,8112.043,23852.971,0,0,Recovas_Capacity_Check,3.31375,-1.66988,0.45374,4.21663,2.43535,-5.53357,26
8,DCH,8113.02,23853.948,0,0,Recovas_Capacity_Check,3.31353,-1.66997,0.45325,4.21663,2.43375,-5.5335,26
8,DCH,8114.031,23854.959,0,0,Recovas_Capacity_Check,3.31342,-1.66997,0.45276,4.21663,2.43213,-5.53331,26
8,DCH,8115.009,23855.937,0,0,Recovas_Capacity_Check,3.31331,-1.66988,0.45237,4.21663,2.43082,-5.53283,26
8,DCH,8116.013,23856.941,0,0,Recovas_Capacity_Check,3.31308,-1.66997,0.45186,4.21663,2.42915,-5.53275,26
8,DCH,8117.023,23857.951,0,0,Recovas_Capacity_Check,3.31297,-1.66997,0.4514,4.21663,2.42759,-5.53257,26
8,DCH,8118.048,23858.976,0,0,Recovas_Capacity_Check,3.31286,-1.66988,0.45094,4.21663,2.4261,-5.53208,26
8,DCH,8119.004,23859.932,0,0,Recovas_Capacity_Check,3.31275,-1.66997,0.45048,4.21663,2.42455,-5.5322,26
8,DCH,8120.014,23860.942,0,0,Recovas_Capacity_Check,3.31253,-1.66988,0.44999,4.21663,2.42293,-5.53153,26
8,DCH,8121.026,23861.954,0,0,Recovas_Capacity_Check,3.31242,-1.66988,0.44956,4.21663,2.4215,-5.53134,26
8,DCH,8121.876,23862.804,0,0,Recovas_Capacity_Check,3.31219,-1.66988,0.44915,4.21663,2.42014,-5.53116,26
8,DCH,8122.037,23862.965,0,0,Recovas_Capacity_Check,3.3123,-1.66988,0.44907,4.21663,2.41989,-5.53127,26
8,DCH,8123.007,23863.935,0,0,Recovas_Capacity_Check,3.31208,-1.66997,0.4486,4.21663,2.41834,-5.53108,26
8,DCH,8124.02,23864.948,0,0,Recovas_Capacity_Check,3.31197,-1.66997,0.44815,4.21663,2.41684,-5.5309,26
8,DCH,8125.032,23865.96,0,0,Recovas_Capacity_Check,3.31175,-1.66988,0.44766,4.21663,2.41523,-5.53023,26
8,DCH,8125.999,23866.927,0,0,Recovas_Capacity_Check,3.31164,-1.66997,0.44723,4.21663,2.41381,-5.53034,26
8,DCH,8127.013,23867.941,0,0,Recovas_Capacity_Check,3.31153,-1.66997,0.44676,4.21663,2.41224,-5.52967,26
8,DCH,8128.024,23868.952,0,0,Recovas_Capacity_Check,3.3113,-1.66997,0.44627,4.21663,2.41063,-5.52948,26
8,DCH,8129.027,23869.955,0,0,Recovas_Capacity_Check,3.31119,-1.66988,0.44586,4.21663,2.40926,-5.5296,26
8,DCH,8130.004,23870.932,0,0,Recovas_Capacity_Check,3.31097,-1.66997,0.44537,4.21663,2.40765,-5.52911,26
8,DCH,8131.014,23871.942,0,0,Recovas_Capacity_Check,3.31086,-1.66997,0.44491,4.21663,2.4061,-5.52874,26
8,DCH,8132.069,23872.997,0,0,Recovas_Capacity_Check,3.31075,-1.66997,0.44449,4.21663,2.40473,-5.52856,26
